%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
3223675000000,68,3223654000000,map,1.61176207838,1.82106291457,0.0,0.0,0.0,0.834650975878,0.550779219348,0.0168185392873,0.00884101407512,0.0,0.0,0.0,0.0,0.00884101407512,0.0151765838153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00279783378552
3225365000000,69,3225348000000,map,1.49459955133,2.07852800297,0.0,0.0,0.0,0.838858756941,0.544349139711,0.0180136059013,0.00920408724384,0.0,0.0,0.0,0.0,0.00920408724384,0.0143753341733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00252810811561
3227146000000,70,3227128000000,map,1.36604783544,2.32568147015,0.0,0.0,0.0,0.817802214242,0.575499381737,0.0186958813993,0.00907689071121,0.0,0.0,0.0,0.0,0.00907689071121,0.0125247890719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00243013580854
3228713000000,71,3228682000000,map,1.29481618372,2.59156385734,0.0,0.0,0.0,0.761915568607,0.647676359237,0.0179921933699,0.00749036725564,0.0,0.0,0.0,0.0,0.00749036725564,0.0106341011642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00260230774794
3230047000000,72,3230008000000,map,1.26476850099,2.85115955934,0.0,0.0,0.0,0.741189482753,0.671295874154,0.0180044567309,0.00721376644821,0.0,0.0,0.0,0.0,0.00721376644821,0.0102416108499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00237791011885
3231245000000,73,3231224000000,map,1.23911256901,3.10568631084,0.0,0.0,0.0,0.729358666638,0.684131519081,0.0166584540573,0.00651496079929,0.0,0.0,0.0,0.0,0.00651496079929,0.00907862832844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00215493892467
3232454000000,74,3232423000000,map,1.22320196086,3.3563479198,0.0,0.0,0.0,0.706751734275,0.707461649915,0.0156801255941,0.00639877224069,0.0,0.0,0.0,0.0,0.00639877224069,0.00835286438373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00195612279401
3233694000000,75,3233658000000,map,1.23733046507,3.62054101476,0.0,0.0,0.0,0.633211748448,0.773978605407,0.018434494329,0.00782060082859,0.0,0.0,0.0,0.0,0.00782060082859,0.00913635480925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00270434739022
3234822000000,76,3234813000000,map,1.30645431448,3.89363892689,0.0,0.0,0.0,0.635122455019,0.772411462324,0.0196187615642,0.00724012997763,0.0,0.0,0.0,0.0,0.00724012997763,0.00848660482223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00302987812221
3235776000000,77,3235748000000,map,1.36336073912,4.13064324686,0.0,0.0,0.0,0.708690263177,0.705519745208,0.0203486407446,0.00656087502616,0.0,0.0,0.0,0.0,0.00656087502616,0.00782438854739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00313899418478
