%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
3142067000000,0,3133731000000,map,0.988698479123,0.0144571307368,0.0,0.0,0.0,-0.00224943355453,0.999997470021,0.221354797974,0.00718636045773,0.0,0.0,0.0,0.0,0.00718636045773,0.200591854719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0645247106107
3148529000000,1,3148482000000,map,0.851674465854,0.02605488315,0.0,0.0,0.0,0.0972171704452,0.995263192211,0.20634263145,0.00194757851941,0.0,0.0,0.0,0.0,0.00194757851941,0.175210317211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0575205940924
3149307000000,2,3149301000000,map,0.787885717697,0.0202612958725,0.0,0.0,0.0,0.20375638225,0.979021622178,0.16813763465,0.00745892510752,0.0,0.0,0.0,0.0,0.00745892510752,0.164841251879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0547810915763
3150108000000,3,3150097000000,map,0.905798950527,0.0717834635958,0.0,0.0,0.0,0.304310573235,0.952572871237,0.165661164397,0.0126561912145,0.0,0.0,0.0,0.0,0.0126561912145,0.152948138649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0509092056801
3150927000000,4,3150879000000,map,1.1260481621,0.231130166574,0.0,0.0,0.0,0.400045365578,0.916495338493,0.159828988331,0.00911991905677,0.0,0.0,0.0,0.0,0.00911991905677,0.130120070347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522645394396
3151775000000,5,3151743000000,map,1.38992425065,0.513305918854,0.0,0.0,0.0,0.502786451022,0.864410657424,0.158853791353,0.00526574274048,0.0,0.0,0.0,0.0,0.00526574274048,0.130485946749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532795910956
3152517000000,6,3152469000000,map,1.56431129572,0.783519346702,0.0,0.0,0.0,0.56432638606,0.825551773056,0.153429127649,0.00664182718578,0.0,0.0,0.0,0.0,0.00664182718578,0.126710257177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0475652052659
3153226000000,7,3153198000000,map,1.68866598184,1.06831857631,0.0,0.0,0.0,0.62772689712,0.778433646904,0.139064991684,-0.00337881958187,0.0,0.0,0.0,0.0,-0.00337881958187,0.121861658001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042101256957
3154108000000,8,3154064000000,map,1.74512573288,1.33269073889,0.0,0.0,0.0,0.711531882864,0.702653812107,0.168728466155,-0.0121016310052,0.0,0.0,0.0,0.0,-0.0121016310052,0.10013312588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0400397040458
3155018000000,9,3155002000000,map,1.73629808331,1.55079109547,0.0,0.0,0.0,0.77662955918,0.629957560323,0.142387368942,-0.0130916091764,0.0,0.0,0.0,0.0,-0.0130916091764,0.0903102783342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032752670689
3156121000000,10,3156074000000,map,1.67184225924,1.75507904733,0.0,0.0,0.0,0.835187301257,0.549965609669,0.138774030945,-0.0104754452622,0.0,0.0,0.0,0.0,-0.0104754452622,0.0648924176154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026935790458
3158219000000,11,3158165000000,map,1.46870043725,2.03319263321,0.0,0.0,0.0,0.834678332401,0.550737761026,0.143564182341,0.00411529607871,0.0,0.0,0.0,0.0,0.00411529607871,0.0535048573851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0197530950132
3160117000000,12,3160080000000,map,1.36161357329,2.31923628716,0.0,0.0,0.0,0.813088603846,0.582139950782,0.130021062947,0.015208650397,0.0,0.0,0.0,0.0,0.015208650397,0.0447101127789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137630873463
3161718000000,13,3161664000000,map,1.28452571347,2.5937762125,0.0,0.0,0.0,0.766073500087,0.642752979351,0.120349484223,0.0171783131842,0.0,0.0,0.0,0.0,0.0171783131842,0.0415172766047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103218922623
3163026000000,14,3163002000000,map,1.26570306788,2.84913100434,0.0,0.0,0.0,0.737711053101,0.675116584105,0.117524621226,0.0163866589337,0.0,0.0,0.0,0.0,0.0163866589337,0.042420710842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00903236574622
3164218000000,15,3164187000000,map,1.24490399008,3.10375670362,0.0,0.0,0.0,0.733307340917,0.679897303831,0.118036908704,0.016691914886,0.0,0.0,0.0,0.0,0.016691914886,0.0409521897091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0086771994848
3165470000000,16,3165422000000,map,1.22454595193,3.35662384669,0.0,0.0,0.0,0.704993037297,0.709214225296,0.110239413572,0.0187026467551,0.0,0.0,0.0,0.0,0.0187026467551,0.0364707218559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00765632434714
3166676000000,17,3166619000000,map,1.22008657961,3.63340572613,0.0,0.0,0.0,0.637215835749,0.770685395392,0.107330423638,0.0191260109506,0.0,0.0,0.0,0.0,0.0191260109506,0.0301150647643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00751684281279
3167766000000,18,3167726000000,map,1.2825293395,3.90863554212,0.0,0.0,0.0,0.633700098615,0.773578816292,0.0981120661671,0.0157849722217,0.0,0.0,0.0,0.0,0.0157849722217,0.0229225926062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00584804654856
3168768000000,19,3168720000000,map,1.32125751244,4.15114217196,0.0,0.0,0.0,0.710393408275,0.703804806377,0.108961583942,0.017620250916,0.0,0.0,0.0,0.0,0.017620250916,0.022899212833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00619037537629
3169558000000,20,3169552000000,map,1.34649418792,4.35860884957,0.0,0.0,0.0,0.778616500943,0.627500075266,0.0992660983781,0.01347123663,0.0,0.0,0.0,0.0,0.01347123663,0.0216661325112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00568486596978
3170416000000,21,3170384000000,map,1.32750128259,4.5210941449,0.0,0.0,0.0,0.836022093617,0.548695779994,0.0768914674201,0.00855505848501,0.0,0.0,0.0,0.0,0.00855505848501,0.0183341925616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00411286720742
