%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
115736000000,0,73026000000,map,1.00915694966,0.00244575701015,0.0,0.0,0.0,-0.00323076176059,0.999994781076,0.213697121583,0.00754969373209,0.0,0.0,0.0,0.0,0.00754969373209,0.205198531441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0582931523017
117242000000,1,117195000000,map,1.24373517995,0.00697475371347,0.0,0.0,0.0,-0.0054052616962,0.999985391466,0.195414533268,0.0041853705156,0.0,0.0,0.0,0.0,0.0041853705156,0.190496870531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054339563404
117898000000,2,117856000000,map,1.48963544606,-0.00248585022248,0.0,0.0,0.0,-0.0240148455964,0.999711602009,0.177455150428,-0.00537295421739,0.0,0.0,0.0,0.0,-0.00537295421739,0.187712047013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525436442611
118486000000,3,118435000000,map,1.69863724493,0.00679353499592,0.0,0.0,0.0,-0.0151110265691,0.99988582192,0.168379622139,-0.00884167546245,0.0,0.0,0.0,0.0,-0.00884167546245,0.193923785026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463826101574
119046000000,4,118998000000,map,1.93038273407,0.0139593517573,0.0,0.0,0.0,-0.0191516261994,0.999816590787,0.175236276842,-0.0182889432765,0.0,0.0,0.0,0.0,-0.0182889432765,0.186205363735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0463349511987
119641000000,5,119603000000,map,2.18813279509,-0.00864594193696,0.0,0.0,0.0,-0.0412338121341,0.999149524714,0.191485593972,-0.0111900587286,0.0,0.0,0.0,0.0,-0.0111900587286,0.206662707607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422448565536
120292000000,6,120239000000,map,2.44348722863,-0.0204492083213,0.0,0.0,0.0,-0.0654411383475,0.997856431262,0.184709023373,0.00197998814761,0.0,0.0,0.0,0.0,0.00197998814761,0.214611832877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0394862258675
120895000000,7,120850000000,map,2.69833682016,-0.0693189215757,0.0,0.0,0.0,-0.0487443419604,0.998811288045,0.160099062173,0.00652797968278,0.0,0.0,0.0,0.0,0.00652797968278,0.207180636507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038980679753
121595000000,8,121578000000,map,2.96723885627,-0.05860958563,0.0,0.0,0.0,0.0215911078453,0.99976688486,0.152144068887,-0.00329216708433,0.0,0.0,0.0,0.0,-0.00329216708433,0.224588177401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0363032050344
122238000000,9,122218000000,map,3.21868854455,-0.0548883089288,0.0,0.0,0.0,0.0797376233689,0.99681588642,0.143447735708,0.00150591911026,0.0,0.0,0.0,0.0,0.00150591911026,0.21257433071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0308330684621
