%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
98899000000,0,73014000000,map,0.00446954865137,-0.00211526917004,0.0,0.0,0.0,0.00264029291533,0.999996514421,0.2151999708,-0.00238303281013,0.0,0.0,0.0,0.0,-0.00238303281013,0.209416309394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643557098126
101588000000,1,101544000000,map,0.258348412235,-0.00633736539871,0.0,0.0,0.0,-0.00881940030449,0.999961108333,0.197481018465,-0.00455203819039,0.0,0.0,0.0,0.0,-0.00455203819039,0.194278737888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0660269740459
102190000000,2,102174000000,map,0.511599956374,-0.00275562678527,0.0,0.0,0.0,0.00203352812591,0.99999793238,0.187447492133,-0.0125569762321,0.0,0.0,0.0,0.0,-0.0125569762321,0.199173618964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0648336500193
102779000000,3,102765000000,map,0.781933651599,-0.00243434117799,0.0,0.0,0.0,-0.00474449533925,0.999988744819,4.03466967382,0.42819961271,0.0,0.0,0.0,0.0,0.42819961271,0.323617082275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0735302300219
103397000000,4,103377000000,map,1.05248439488,0.0144684977501,0.0,0.0,0.0,-0.0128539859786,0.99991738411,1.4007660275,0.0499743887765,0.0,0.0,0.0,0.0,0.0499743887765,0.223261516164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0609422838501
103984000000,5,103956000000,map,1.29009646049,0.0188442235465,0.0,0.0,0.0,-0.0154935943004,0.999879967064,2.77983402215,0.320079527263,0.0,0.0,0.0,0.0,0.320079527263,0.250622899766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0596834026299
104615000000,6,104588000000,map,1.53203018907,0.0323953279589,0.0,0.0,0.0,-0.0176394538392,0.99984441273,5.62721003169,0.677973882017,0.0,0.0,0.0,0.0,0.677973882017,0.306948055831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563270610635
105284000000,7,105269000000,map,1.79640585423,0.020928956698,0.0,0.0,0.0,-0.0271521755173,0.999631311717,2.88070691185,0.337204359027,0.0,0.0,0.0,0.0,0.337204359027,0.263840795683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501806368075
105902000000,8,105888000000,map,2.0620852646,0.0153753446608,0.0,0.0,0.0,-0.0365706772647,0.999331069048,1.55886371791,0.108315318349,0.0,0.0,0.0,0.0,0.108315318349,0.220695413324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456792526481
106615000000,9,106602000000,map,2.34171321468,-0.0114600640062,0.0,0.0,0.0,-0.014924969113,0.999888616445,3.018274066,0.267148975354,0.0,0.0,0.0,0.0,0.267148975354,0.260209373176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0436258872019
