%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
77819000000,0,73042000000,map,0.00312003414786,0.00995992679234,0.0,0.0,0.0,0.00437726341653,0.999990419737,0.220589565984,0.000472474366422,0.0,0.0,0.0,0.0,0.000472474366422,0.219461104668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0639968386665
80220000000,1,80195000000,map,0.264162463197,0.038950378393,0.0,0.0,0.0,-0.00871612874985,0.999962013828,0.196762468334,0.00930420842665,0.0,0.0,0.0,0.0,0.00930420842665,0.200517919313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0643033955993
80893000000,2,80871000000,map,0.537825764223,0.0333891405755,0.0,0.0,0.0,0.00036000716391,0.999999935197,0.172781524098,0.0088154561174,0.0,0.0,0.0,0.0,0.0088154561174,0.183977466866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587457995512
81515000000,3,81500000000,map,0.803194240545,0.0541415218713,0.0,0.0,0.0,-0.0193341357039,0.999813078128,0.162575867028,0.00729330797778,0.0,0.0,0.0,0.0,0.00729330797778,0.180785456982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0521480598417
82143000000,4,82125000000,map,1.0759643012,0.0684640483249,0.0,0.0,0.0,-0.0122433015578,0.999925047975,0.151191367855,0.00836994520129,0.0,0.0,0.0,0.0,0.00836994520129,0.185821480988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525908545443
82744000000,5,82724000000,map,1.33204081795,0.0797990673868,0.0,0.0,0.0,-0.0137392245134,0.9999056124,0.143676910667,-0.00433736501343,0.0,0.0,0.0,0.0,-0.00433736501343,0.197977696781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0516774497938
83373000000,6,83357000000,map,1.59947822297,0.0855846037835,0.0,0.0,0.0,-0.0383497758028,0.999264376777,0.142919293202,-0.00441963858273,0.0,0.0,0.0,0.0,-0.00441963858273,0.207469950873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0496406355488
84007000000,7,83993000000,map,1.86846792587,0.0693670695456,0.0,0.0,0.0,-0.0514256846955,0.99867682408,0.126730269824,-0.00869486413133,0.0,0.0,0.0,0.0,-0.00869486413133,0.191518761286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0397558573799
84715000000,8,84694000000,map,2.17717161343,0.0150364984689,0.0,0.0,0.0,-0.0577305892297,0.998332198753,0.121441374673,-0.0140218384402,0.0,0.0,0.0,0.0,-0.0140218384402,0.215806902119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372429604309
85406000000,9,85391000000,map,2.4580205668,-0.0607971506983,0.0,0.0,0.0,-0.01810476885,0.99983609524,0.122938275785,-0.0148793915168,0.0,0.0,0.0,0.0,-0.0148793915168,0.191368932292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285833612031
