%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
3142542000000,0,3133727000000,map,0.996264160217,0.00550678772328,0.0,0.0,0.0,0.00570004397007,0.999983754617,0.203046673324,0.00742254097208,0.0,0.0,0.0,0.0,0.00742254097208,0.242615541362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0706085591959
3146314000000,1,3146260000000,map,1.23780505617,0.0240482575095,0.0,0.0,0.0,0.0294342593216,0.999566718323,0.202019757021,0.00550679887106,0.0,0.0,0.0,0.0,0.00550679887106,0.242137690265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668728989919
3146719000000,2,3146687000000,map,1.4811876595,0.0184579827801,0.0,0.0,0.0,0.0258660971688,0.999665416536,0.192517186275,0.00705959044858,0.0,0.0,0.0,0.0,0.00705959044858,0.266699355357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063693024654
3147051000000,3,3147021000000,map,1.73450572063,0.0219780614337,0.0,0.0,0.0,0.0276311661219,0.999618186439,0.174811828272,0.0117270593511,0.0,0.0,0.0,0.0,0.0117270593511,0.259196356576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599262154145
3147345000000,4,3147327000000,map,2.00406836129,0.044028009816,0.0,0.0,0.0,0.019329459967,0.999813168536,0.175094282387,0.00650104823643,0.0,0.0,0.0,0.0,0.00650104823643,0.270825630654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553658482903
3147713000000,5,3147694000000,map,2.27894104305,0.060873379839,0.0,0.0,0.0,0.0120207273398,0.999927748447,0.173396547835,0.00177957114797,0.0,0.0,0.0,0.0,0.00177957114797,0.288842842556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544501878876
3148136000000,6,3148092000000,map,2.53695557164,0.0815180768281,0.0,0.0,0.0,-0.0163067666599,0.999867035841,0.15963045348,-0.00448261138732,0.0,0.0,0.0,0.0,-0.00448261138732,0.333236002308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541521179531
3148493000000,7,3148474000000,map,2.82547307608,0.0765610732014,0.0,0.0,0.0,-0.0588527637279,0.998266673891,0.148281365756,-0.00857347890384,0.0,0.0,0.0,0.0,-0.00857347890384,0.376851754135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549400059953
3148785000000,8,3148764000000,map,3.07008348001,0.0611966876157,0.0,0.0,0.0,-0.0885126440225,0.996075053321,0.137307815264,-0.00468348440547,0.0,0.0,0.0,0.0,-0.00468348440547,0.384151806164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532308531665
3149116000000,9,3149100000000,map,3.36505314357,0.00838257591863,0.0,0.0,0.0,-0.0989759590218,0.995089824858,0.132769952005,0.00232001399916,0.0,0.0,0.0,0.0,0.00232001399916,0.416720078452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0524014980925
